SQ-1-SE-2-PG-20-282,"<p class=""govuk-body"">Information cannot be amended after the application has been submitted and reviewed,the Education and Skills Funding Agency may at its sole discretion use information it already holds, obtains from other Government bodies or which is already in the public domain to validate part or all of any answer we have given in this submission and the information obtained may be shared with employers to assist them in their selection process,the Education and Skills Funding Agency may seek additional assurances from my organisation based on this information.</p><br/><p class=""govuk-body"">You must be able to truthfully answer ‘no’ to every question under ‘Grounds for discretionary exclusion’ for your application to be considered eligible. If you can’t answer ‘no’, your application may not be accepted.</p><p class=""govuk-body"">If you do answer ‘yes’, you must provide full details of any subsequent event or remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration. ESFA will use the information you provide to consider whether or not you will be able to proceed any further with this application.</p><p class=""govuk-body"">'A partner organisation' includes members of your group of economic operators or their proposed subcontractors.</p><p class=""govuk-body"">ESFA can also exclude you if you are guilty of serious misrepresentation in providing any information referred to within regulations 23 (link opens in a new tab), 24 (new tab), 25 (new tab), 26 (new tab) or 27 (new tab) of the Public Contracts Regulations 2015 (new tab) or if you fail to provide any such information it requests.</p>"
SQ-1-SE-2-PG-21-A_DEL-23-338,"Confirm whether any of your organisation’s tax returns, submitted on or after 1 October 2012, have been found to be incorrect on or after 1 April 2013 because:"
SQ-2-SE-4-PG-24-CC-26-1258,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-HEADER-14-2694,
SQ-2-SE-4-PG-24-CC-10-1346,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-33-4878,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-24-1002,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-24-4846,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-14-1602,Email address8
SQ-2-SE-4-PG-24-CC-26-3490,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-29-650,Do you allow for fair access?
SQ-2-SE-4-PG-24-4917,
SQ-2-SE-4-PG-24-CC-22-3846,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-2189,
SQ-2-SE-4-PG-24-CC-10-1222,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-36-2534,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-25-1130,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-41-2678,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-08-4070,Post code9
SQ-2-SE-4-PG-24-2190,
SQ-2-SE-4-PG-24-CC-32-782,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-35-794,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-26-3986,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-29-3874,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-36-1666,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-2440,
SQ-1-SE-1-PG-7-CD-15.1-105,
SQ-1-SE-3-PG-23-442,"<p class=""govuk-body"">You will fail the financial health assessment process if you do not upload financial statements where available. Management accounts must only be submitted where financial statements/accounts are yet to be produced.</p><p class=""govuk-body"">For further information on what you must include if you select ‘a’, ‘b’ or ‘c’ please check <a class=""govuk-link"" href=""https://www.gov.uk/government/publications/esfa-financial-health-assessment/"">https://www.gov.uk/government/publications/esfa-financial-health-assessment</a>.</p>"
SQ-1-SE-2-PG-20-D_DEL-14-294,"Confirm whether, within the past 3 years, your organisation or any of your partner organisations:"
SQ-2-SE-4-PG-24-CC-29-898,Do you allow for fair access?
SQ-2-SE-4-PG-24-2437,Your internal quality assurance and management procedures
SQ-2-SE-4-PG-24-CC-31-2886,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-1-SE-2-PG-19-M_DEL-07-260,
SQ-2-SE-4-PG-24-3308,
SQ-2-SE-4-PG-24-CC-08-5186,Post code9
SQ-1-SE-2-PG-21-A_DEL-23-340,"<ul class=""govuk-list govuk-list--bullet""><li>HMRC successfully challenged it under the General Anti-Abuse Rule (GAAR) or Halifax abuse principle OR</li><li>a tax authority (in a jurisdiction in which your organisation is established) successfully challenging it under any tax rules or legislation that have an effect equivalent or similar to the GAAR or Halifax abuse principle</li><li>given rise to a criminal conviction for tax-related offences which is unspent, or to a civil penalty for fraud or evasion</li></ul>"
SQ-1-SE-2-PG-21-A_DEL-30-412,
SQ-2-SE-4-PG-24-CC-42-2062,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-08-3698,Post code9
SQ-2-SE-4-PG-24-2810,
SQ-1-SE-2-PG-19-M_DEL-09-266,"Confirm whether, within the past 5 years, anyone who represents, supervises or has control in your organisation or a partner or parent organisations has been convicted of:"
SQ-2-SE-4-PG-24-CC-08-5434,Post code9
SQ-2-SE-4-PG-24-CC-06-4562,Post code6
SQ-2-SE-4-PG-24-CC-41-1066,How will you develop and maintain the required resources and assessment instruments?
SQ-1-SE-2-PG-21-A_DEL-25.3-365,
SQ-2-SE-4-PG-24-HEADER-14-5298,
SQ-2-SE-4-PG-24-HEADER-15-3962,
SQ-2-SE-4-PG-24-CC-40-3170,How will you conduct end-point assessments?
SQ-1-SE-2-PG-21-A_DEL-23.1-341,
SQ-2-SE-4-PG-24-CC-06-966,Post code6
SQ-1-SE-1-PG-14-CD-26.1-200,
SQ-1-SE-1-PG-9-CD-17.1-132,
SQ-2-SE-4-PG-24-CC-12-5194,Email address5
SQ-1-SE-2-PG-20.1-D_DEL-13-1-310,"If repaying debts, how you are repaying the debt?"
SQ-1-SE-1-PG-3-CD-03-30,Address
SQ-2-SE-4-PG-24-CC-42-3302,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-1-SE-1-PG-6-CD-14.1-96,
SQ-2-SE-4-PG-24-CC-28-3498,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-01-1574,Address9
SQ-2-SE-4-PG-24-CC-04-2822,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-14-1726,Email address8
SQ-2-SE-4-PG-24-CC-39-4034,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-40-5030,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-24-4474,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-38-4526,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-41-1314,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-21-4834,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-22-3970,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-37-2414,Full name2
SQ-2-SE-4-PG-24-CC-34-3394,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-4421,
SQ-2-SE-4-PG-24-CC-38-1550,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-10-4570,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-40-2426,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-06-4934,Post code6
SQ-2-SE-4-PG-24-CC-42-2434,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-HEADER-15-4458,
SQ-2-SE-4-PG-24-CC-37-3034,Full name2
SQ-2-SE-4-PG-24-CC-25-634,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-HEADER-16-1246,
SQ-2-SE-4-PG-24-CC-14-2222,Email address8
SQ-2-SE-4-PG-24-CC-37-2166,Full name2
SQ-2-SE-4-PG-24-5413,
SQ-2-SE-4-PG-24-CC-35-3894,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-1-SE-2-PG-21-A_DEL-26.1-376,
SQ-2-SE-4-PG-24-CC-08-4938,Post code9
SQ-2-SE-4-PG-24-CC-04-3690,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-38-4650,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-1-SE-2-PG-19-M_DEL-06-256,
SQ-2-SE-4-PG-24-CC-41-1562,How will you develop and maintain the required resources and assessment instruments?
SQ-1-SE-2-PG-20-D_DEL-14-296,"<ul class=""govuk-list govuk-list--bullet""><li>has been made bankrupt or the subject of insolvency or winding-up proceedings</li></ul>"
SQ-2-SE-4-PG-24-CC-42-4790,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-10-3082,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-01-1946,Address9
SQ-2-SE-4-PG-24-HEADER-16-998,
SQ-2-SE-4-PG-24-CC-40-4782,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-26-2622,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-31-3506,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-22-3722,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-04-1210,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-38-3286,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-24-754,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-36-4394,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-27-3246,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-38-2914,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-27-4114,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-08-970,Post code9
SQ-2-SE-4-PG-24-CC-29-4246,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-32-2766,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-42-5286,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-HEADER-15-3590,
SQ-2-SE-4-PG-24-CC-14-4826,Email address8
SQ-2-SE-4-PG-24-CC-21-2602,How many assessors do you have?
SQ-1-SE-2-PG-21-318,"<p class=""govuk-body"">You must confirm the accuracy of the information in this declaration and in your application to deliver end-point assessments. We might ask you for proof after you’ve submitted your application.</p>"
SQ-2-SE-4-PG-24-CC-36-1542,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-34-5006,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-39-4158,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-2314,
SQ-2-SE-4-PG-24-4548,
SQ-2-SE-4-PG-24-CC-40-2798,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-33-538,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-35-2902,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-3430,
SQ-2-SE-4-PG-24-CC-33-1282,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-12-1722,Email address5
SQ-2-SE-4-PG-24-CC-21-4090,How many assessors do you have?
SQ-2-SE-4-PG-24-2562,
SQ-2-SE-4-PG-24-CC-32-658,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-HEADER-14-2322,
SQ-2-SE-4-PG-24-HEADER-15-2846,
SQ-2-SE-4-PG-24-CC-38-3658,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-1-SE-1-PG-11-CD-21-162,How many shares does the director hold?
SQ-1-SE-2-PG-20.1-D_DEL-13-1-316,
SQ-1-SE-1-PG-2-CD-01.1-17,
SQ-2-SE-4-PG-24-CC-31-778,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-28-4490,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-34-1534,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-10-3578,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-34-2030,Do you intend to outsource any of your end-point assessment?
SQ-1-SE-2-PG-21-A_DEL-24-346,Has your organisation had any contract for the delivery of services withdrawn within the last 3 financial years?
SQ-2-SE-4-PG-24-CC-35-4762,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-1-SE-2-PG-21-A_DEL-23.1-344,
SQ-2-SE-4-PG-24-CC-12-482,Email address5
SQ-2-SE-4-PG-24-HEADER-16-3230,
SQ-2-SE-4-PG-24-CC-26-2126,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-HEADER-14-2198,
SQ-2-SE-4-PG-24-702,
SQ-2-SE-4-PG-24-CC-26-4482,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-41-2058,How will you develop and maintain the required resources and assessment instruments?
SQ-2-SE-4-PG-24-CC-32-1402,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-26-1630,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-36-3154,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-25-1378,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-HEADER-15-1730,
SQ-2-SE-4-PG-24-CC-21-1982,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-06-1462,Post code6
SQ-2-SE-4-PG-24-HEADER-14-4058,
SQ-2-SE-4-PG-24-CC-35-1662,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-1-SE-1-PG-9-121,Company Registration Number
SQ-2-SE-4-PG-24-456,
SQ-2-SE-4-PG-24-CC-39-3538,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-22-3474,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-5289,Your online information
SQ-1-SE-1-PG-3-24,Contact details
SQ-2-SE-4-PG-24-CC-22-3226,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-41-4042,How will you develop and maintain the required resources and assessment instruments?
SQ-1-SE-3-PG-23-441,Financial Health Assessment
SQ-1-SE-1-PG-3-21,Enter your contact details
SQ-2-SE-4-PG-24-HEADER-14-1702,
SQ-2-SE-4-PG-24-CC-12-2466,Email address5
SQ-2-SE-4-PG-24-CC-38-1054,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-37-4770,Full name2
SQ-2-SE-4-PG-24-CC-21-5082,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-21-4586,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-27-3370,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-36-2410,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-HEADER-16-3602,
SQ-2-SE-4-PG-24-CC-40-4906,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-32-5246,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-37-678,Full name2
SQ-2-SE-4-PG-24-CC-42-1070,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-29-3130,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-39-2670,Where will you conduct end-point assessments?
SQ-1-SE-1-PG-13-CD-24-182,Brief summary
SQ-1-SE-1-PG-8-CD-16.1-119,
SQ-2-SE-4-PG-24-CC-33-2398,Provide your UK Provider Registration Number (UKPRN)6
SQ-1-SE-1-PG-13-CD-23-178,Date
SQ-2-SE-4-PG-24-HEADER-14-4926,
SQ-2-SE-4-PG-24-CC-27-518,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-4422,
SQ-2-SE-4-PG-24-4794,
SQ-2-SE-4-PG-24-CC-35-3026,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-40-3666,How will you conduct end-point assessments?
SQ-1-SE-1-PG-5-CD-12.1-77,
SQ-2-SE-4-PG-24-CC-29-3502,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-25-2866,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-32-2022,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-29-1642,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-28-3622,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-22-2110,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-HEADER-14-2446,
SQ-2-SE-4-PG-24-CC-25-4478,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-08-3450,Post code9
SQ-2-SE-4-PG-24-CC-12-5070,Email address5
SQ-2-SE-4-PG-24-CC-32-1650,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-37-5514,Full name2
SQ-2-SE-4-PG-24-CC-26-1754,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-39-3290,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-38-4030,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-01-2318,Address9
SQ-2-SE-4-PG-24-CC-34-2898,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-10-2462,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-1-SE-2-PG-21-A_DEL-24.1-350,Provide details of any mitigating factors that you think should be taken into consideration
SQ-2-SE-4-PG-24-4173,
SQ-2-SE-4-PG-24-CC-33-3018,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-CC-22-622,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-29-4742,Do you allow for fair access?
SQ-2-SE-4-PG-24-CC-14-4578,Email address8
SQ-2-SE-4-PG-24-CC-38-682,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-40-4658,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-38-5270,"How you will manage any potential conflict of interest, particular to other functions your organisation may have?"
SQ-2-SE-4-PG-24-CC-31-4994,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-CC-26-4234,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-40-814,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-35-1414,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-1-SE-1-PG-7-CD-15-102,Do you have an Ofqual recognition number?
SQ-2-SE-4-PG-24-CC-12-5318,Email address5
SQ-2-SE-4-PG-24-CC-14-4206,Email address8
SQ-2-SE-4-PG-24-CC-28-4366,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-22-2358,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-2-SE-4-PG-24-CC-25-1998,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-CC-33-1406,Provide your UK Provider Registration Number (UKPRN)6
SQ-1-SE-2-PG-21-A_DEL-22.1-334,Provide details of any mitigating factors that you think should be taken into consideration
SQ-2-SE-4-PG-24-2068,
SQ-2-SE-4-PG-24-CC-28-1142,Do you have a complaints and appeals procedure?
SQ-2-SE-4-PG-24-CC-27-1386,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-26-886,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-08-1838,Post code9
SQ-2-SE-4-PG-24-3802,
SQ-2-SE-4-PG-24-HEADER-15-1854,
SQ-2-SE-4-PG-24-CC-26-3118,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-25-2122,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-1-SE-1-PG-8-CD-16-114,What's your trading status?
SQ-1-SE-2-PG-20.1-D_DEL-13-1-303,Type of proceeding
SQ-2-SE-4-PG-24-CC-08-4194,Post code9
SQ-2-SE-4-PG-24-CC-27-4362,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-CC-21-742,How many assessors do you have?
SQ-1-SE-1-PG-10-133,Part of a group of companies?
SQ-2-SE-4-PG-24-3057,
SQ-1-SE-2-PG-18-W_DEL-04-238,"If your application is successful, can you start an end-point assessment on the day you join the RoEPAO?"
SQ-2-SE-4-PG-24-CC-35-546,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-HEADER-14-4802,
SQ-2-SE-4-PG-24-CC-39-5026,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-15-4210,
SQ-2-SE-4-PG-24-CC-27-5106,"Do you undertake standardisation and moderation activities, including how you sample assessment decisions?"
SQ-2-SE-4-PG-24-1200,
SQ-1-SE-1-PG-6-CD-14.1-94,Provide details
SQ-2-SE-4-PG-24-CC-40-3418,How will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-39-2422,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-21-2974,How many assessors do you have?
SQ-1-SE-2-PG-21-A_DEL-26.2-377,
SQ-2-SE-4-PG-24-CC-31-1026,Do you have a strategy for ensuring comparability and consistency of assessment decisions?
SQ-2-SE-4-PG-24-5042,
SQ-2-SE-4-PG-24-CC-22-2978,Provide justification on why you feel this number of assessors is sufficient to carry out the volume of end-point assessments you expect to deliver?
SQ-1-SE-2-PG-19-M_DEL-07-258,Do you agree to inform the Education and Skills Funding Agency as soon as possible if there are any changes to the information you’re providing in this declaration?
SQ-1-SE-2-PG-19-M_DEL-08-264,
SQ-2-SE-4-PG-24-CC-36-1914,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-HEADER-14-958,
SQ-1-SE-1-PG-14-190,
SQ-1-SE-1-PG-13-CD-25-186,Any outstanding court action or legal proceedings
SQ-2-SE-4-PG-24-CC-12-1102,Email address5
SQ-2-SE-4-PG-24-5416,
SQ-2-SE-4-PG-24-CC-21-3346,How many assessors do you have?
SQ-2-SE-4-PG-24-HEADER-15-614,
SQ-2-SE-4-PG-24-CC-04-590,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-32-906,Provide your UK Provider Registration Number (UKPRN)5
SQ-1-SE-3-PG-23-FHA-02-450,Attach the latest available accounts for the UK ultimate parent company. Organisations that are subject to the financial health assessment must submit their UK parent company accounts or they will fail the process
SQ-2-SE-4-PG-24-HEADER-16-1618,
SQ-2-SE-4-PG-24-CC-42-4170,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-04-4434,Provide full details of any remedial action that you think the Education and Skills Funding Agency (ESFA) should take into consideration
SQ-2-SE-4-PG-24-CC-42-3674,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-CC-14-4330,Email address8
SQ-2-SE-4-PG-24-CC-25-4602,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-1-SE-1-PG-2-CD-01.1-20,
SQ-2-SE-4-PG-24-CC-35-4390,Do you have procedures in place to obtain assurance on the quality of the occupational capacity of the outsourced services?
SQ-2-SE-4-PG-24-CC-36-1790,What are your  procedures to obtain assurance on assessment capacity and capability of the outsourced services?
SQ-2-SE-4-PG-24-CC-01-5418,Address9
SQ-1-SE-1-PG-15-202,
SQ-2-SE-4-PG-24-CC-42-574,Do you have the capacity and capability to deliver the following as part of a complete end-point assessment process?<br/><br/>Secure IT infrastructure
SQ-2-SE-4-PG-24-HEADER-16-502,
SQ-2-SE-4-PG-24-CC-25-3858,How do you ensure your assessors occupational expertise is maintained and kept current?<br/>Include examples of your professional development activities.
SQ-2-SE-4-PG-24-1448,
SQ-2-SE-4-PG-24-CC-29-3998,Do you allow for fair access?
SQ-1-SE-1-PG-9-CD-17-126,Do you have a Company Registration Number?
SQ-2-SE-4-PG-24-CC-34-3642,Do you intend to outsource any of your end-point assessment?
SQ-2-SE-4-PG-24-CC-29-1766,Do you allow for fair access?
SQ-1-SE-1-PG-15-CD-27.1-212,
SQ-2-SE-4-PG-24-CC-24-4350,"What experience, skills and qualifications do your assessors have?"
SQ-2-SE-4-PG-24-CC-24-4226,"What experience, skills and qualifications do your assessors have?"
SQ-1-SE-2-PG-21-A_DEL-27.2-391,Reasons why
SQ-2-SE-4-PG-24-CC-34-4386,Do you intend to outsource any of your end-point assessment?
SQ-1-SE-1-PG-1-1,What employer will see
SQ-2-SE-4-PG-24-CC-33-2150,Provide your UK Provider Registration Number (UKPRN)6
SQ-2-SE-4-PG-24-3680,
SQ-1-SE-1-PG-6-CD-13-86,Full name
SQ-2-SE-4-PG-24-CC-37-5266,Full name2
SQ-2-SE-4-PG-24-CC-12-2838,Email address5
SQ-2-SE-4-PG-24-CC-21-1114,How many assessors do you have?
SQ-2-SE-4-PG-24-CC-14-1106,Email address8
SQ-2-SE-4-PG-24-CC-32-2146,Provide your UK Provider Registration Number (UKPRN)5
SQ-2-SE-4-PG-24-CC-39-3042,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-HEADER-15-2102,
SQ-2-SE-4-PG-24-CC-26-4854,Do you monitor assessor practice and decisions?
SQ-2-SE-4-PG-24-CC-39-4902,Where will you conduct end-point assessments?
SQ-2-SE-4-PG-24-CC-39-3414,Where will you conduct end-point assessments?
SQ-1-SE-3-PG-23-444,Financial Health Assessment
SQ-2-SE-4-PG-24-HEADER-14-3562,
SQ-1-SE-1-PG-9-CD-17.1-129,
SQ-2-SE-4-PG-24-HEADER-16-4594,
SQ-2-SE-4-PG-24-CC-32-3262,Provide your UK Provider Registration Number (UKPRN)5
